classificacao,nome_robo,pontuacao_final,sobrevivencia,bonus_ultima_sobrevivencia,dano_disparo,bonus_disparo_morte,colisao_dano,bonus_colisao_morte,1lugar,2lugar,3lugar
2,sample.Target,550,550,0,0,0,0,0,0,0,0
2,sample.Crazy,528,450,0,62,0,16,0,0,0,0
2,sample.VelociRobot,445,300,0,55,0,90,0,0,0,0
2,sample.Interactive_v2,350,350,0,0,0,0,0,0,0,0
3,sample.Interactive,250,250,0,0,0,0,0,0,0,0
3,sample.SpinBot,203,50,0,128,0,25,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.Corners,182,100,0,80,0,2,0,0,0,0
3,sample.MyFirstRobot,176,150,0,24,0,2,0,0,0,0
3,sample.MyFirstJuniorRobot,17,0,0,12,0,5,0,0,0,0
1,sample.Walls,1280,750,150,339,40,1,0,1,0,0
1,sample.SpinBot,1126,700,0,381,36,10,0,0,1,0
1,sample.Tracker,766,550,0,204,12,0,0,0,0,0
1,sample.Corners,753,600,0,141,12,0,0,0,0,0
1,sample.PaintingRobot,734,650,0,80,2,1,0,0,0,1
2,sample.Crazy,576,500,0,72,0,4,0,0,0,0
2,sample.Fire,546,450,0,96,0,0,0,0,0,0
2,sample.MyFirstJuniorRobot,489,400,0,84,0,5,0,0,0,0
2,sample.TrackFire,411,250,0,156,5,0,0,0,0,0
2,sample.MyFirstRobot,400,350,0,48,0,2,0,0,0,0
3,sample.Target,304,300,0,0,0,4,0,0,0,0
3,sample.VelociRobot,269,150,0,68,2,49,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.RamFire,99,0,0,70,0,29,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
1,sample.SpinBot,1439,750,150,489,40,10,0,1,0,0
1,sample.Tracker,1167,700,0,395,70,2,0,0,1,0
1,sample.TrackFire,932,600,0,316,16,0,0,0,0,0
1,sample.PaintingRobot,725,650,0,72,2,1,0,0,0,1
1,sample.Fire,692,550,0,140,0,2,0,0,0,0
2,sample.Crazy,605,500,0,92,0,13,0,0,0,0
2,sample.VelociRobot,514,400,0,88,0,26,0,0,0,0
2,sample.Target,452,450,0,0,0,2,0,0,0,0
2,sample.RamFire,429,200,0,124,0,59,46,0,0,0
2,sample.MyFirstRobot,380,300,0,80,0,0,0,0,0,0
3,sample.SittingDuck,350,350,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,325,250,0,68,0,7,0,0,0,0
3,sample.Corners,224,150,0,74,0,0,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.Walls,80,0,0,80,0,0,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
1,sample.Walls,1190,750,150,264,19,7,0,1,0,0
1,sample.SpinBot,1001,700,0,288,10,4,0,0,1,0
1,sample.Tracker,941,600,0,294,1,19,26,0,0,0
1,sample.PaintingRobot,782,650,0,118,11,4,0,0,0,1
1,sample.RamFire,752,400,0,218,0,78,55,0,0,0
2,sample.Fire,672,500,0,165,6,1,0,0,0,0
2,sample.MyFirstRobot,652,550,0,97,1,4,0,0,0,0
2,sample.Corners,457,350,0,107,0,0,0,0,0,0
2,sample.SittingDuck,450,450,0,0,0,0,0,0,0,0
2,sample.VelociRobot,384,200,0,64,0,120,0,0,0,0
3,sample.Crazy,362,300,0,50,1,11,0,0,0,0
3,sample.Target,252,250,0,0,0,2,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstJuniorRobot,98,50,0,40,0,8,0,0,0,0
3,sample.TrackFire,29,0,0,29,0,0,0,0,0,0
1,sample.Walls,1307,750,150,342,53,12,0,1,0,0
1,sample.SpinBot,956,650,0,304,0,2,0,0,0,1
1,sample.VelociRobot,855,700,0,138,8,10,0,0,1,0
1,sample.MyFirstJuniorRobot,724,600,0,118,6,0,0,0,0,0
2,sample.Fire,698,550,0,132,13,4,0,0,0,0
2,sample.Corners,698,450,0,226,22,0,0,0,0,0
2,sample.Tracker,651,400,0,224,16,11,0,0,0,0
2,sample.RamFire,590,300,0,210,0,55,25,0,0,0
2,sample.MyFirstRobot,542,500,0,40,0,2,0,0,0,0
2,sample.Interactive,350,350,0,0,0,0,0,0,0,0
3,sample.Crazy,318,250,0,52,0,16,0,0,0,0
3,sample.Target,200,200,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,192,150,0,40,0,2,0,0,0,0
3,sample.TrackFire,118,50,0,68,0,0,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.SpinBot,1267,750,150,344,18,6,0,1,0,0
1,sample.TrackFire,1245,700,0,506,39,0,0,0,1,0
1,sample.RamFire,823,500,0,225,0,77,21,0,0,0
1,sample.VelociRobot,821,650,0,169,0,2,0,0,0,1
1,sample.MyFirstJuniorRobot,702,600,0,100,0,2,0,0,0,0
2,sample.MyFirstRobot,632,550,0,80,2,0,0,0,0,0
2,sample.Fire,586,450,0,136,0,0,0,0,0,0
2,sample.Walls,463,300,0,161,0,2,0,0,0,0
2,sample.PaintingRobot,420,400,0,17,0,2,0,0,0,0
2,sample.Crazy,404,350,0,48,0,6,0,0,0,0
3,sample.Target,254,250,0,0,0,4,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.Tracker,164,50,0,95,19,0,0,0,0,0
3,sample.Corners,152,100,0,52,0,0,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1250,750,150,321,24,5,0,1,0,0
1,sample.SpinBot,1212,700,0,435,59,18,0,0,1,0
1,sample.VelociRobot,920,650,0,184,2,84,0,0,0,1
1,sample.Crazy,730,600,0,122,0,8,0,0,0,0
1,sample.MyFirstJuniorRobot,687,550,0,126,5,6,0,0,0,0
2,sample.Fire,569,450,0,114,4,0,0,0,0,0
2,sample.PaintingRobot,508,400,0,104,0,4,0,0,0,0
2,sample.Interactive_v2,500,500,0,0,0,0,0,0,0,0
2,sample.MyFirstRobot,432,350,0,80,0,2,0,0,0,0
2,sample.RamFire,424,200,0,144,0,52,29,0,0,0
3,sample.Corners,380,250,0,126,4,0,0,0,0,0
3,sample.Target,300,300,0,0,0,0,0,0,0,0
3,sample.TrackFire,269,100,0,154,15,0,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.Tracker,0,0,0,0,0,0,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1339,750,150,387,46,6,0,1,0,0
1,sample.MyFirstRobot,806,700,0,102,4,1,0,0,1,0
1,sample.MyFirstJuniorRobot,773,600,0,144,8,8,12,0,0,0
1,sample.PaintingRobot,750,650,0,96,0,4,0,0,0,1
1,sample.Crazy,698,550,0,132,0,16,0,0,0,0
2,sample.Fire,507,350,0,156,0,1,0,0,0,0
2,sample.Interactive,500,500,0,0,0,0,0,0,0,0
2,sample.RamFire,475,200,0,162,0,76,37,0,0,0
2,sample.Tracker,469,250,0,180,15,24,0,0,0,0
2,sample.Target,451,450,0,0,0,1,0,0,0,0
3,sample.Interactive_v2,400,400,0,0,0,0,0,0,0,0
3,sample.TrackFire,328,150,0,153,24,0,0,0,0,0
3,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.SpinBot,250,100,0,128,0,22,0,0,0,0
3,sample.Corners,150,50,0,86,14,0,0,0,0,0
3,sample.VelociRobot,87,0,0,20,0,67,0,0,0,0
1,sample.SpinBot,1441,750,150,454,56,31,0,1,0,0
1,sample.Tracker,1074,700,0,341,33,0,0,0,1,0
1,sample.Crazy,805,650,0,137,4,14,0,0,0,1
1,sample.Fire,727,500,0,212,10,5,0,0,0,0
1,sample.MyFirstJuniorRobot,722,600,0,116,0,6,0,0,0,0
2,sample.SittingDuck,550,550,0,0,0,0,0,0,0,0
2,sample.MyFirstRobot,550,450,0,96,0,4,0,0,0,0
2,sample.TrackFire,496,250,0,239,8,0,0,0,0,0
2,sample.VelociRobot,432,200,0,104,0,128,0,0,0,0
2,sample.Interactive_v2,400,400,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,396,350,0,44,0,2,0,0,0,0
3,sample.Interactive,300,300,0,0,0,0,0,0,0,0
3,sample.Walls,217,100,0,102,12,2,0,0,0,0
3,sample.RamFire,152,50,0,74,0,28,0,0,0,0
3,sample.Target,150,150,0,0,0,0,0,0,0,0
3,sample.Corners,84,0,0,84,0,0,0,0,0,0
1,sample.SpinBot,1263,750,150,328,24,11,0,1,0,0
1,sample.TrackFire,1229,700,0,470,58,0,0,0,1,0
1,sample.VelociRobot,795,600,0,164,0,31,0,0,0,0
1,sample.Crazy,728,650,0,66,1,11,0,0,0,1
1,sample.Fire,706,550,0,156,0,0,0,0,0,0
2,sample.Corners,667,450,0,207,10,0,0,0,0,0
2,sample.RamFire,580,400,0,120,14,47,0,0,0,0
2,sample.Tracker,526,350,0,168,8,0,0,0,0,0
2,sample.Interactive,500,500,0,0,0,0,0,0,0,0
2,sample.MyFirstJuniorRobot,390,300,0,84,0,6,0,0,0,0
3,sample.Walls,365,250,0,110,0,5,0,0,0,0
3,sample.MyFirstRobot,242,200,0,40,0,2,0,0,0,0
3,sample.PaintingRobot,195,150,0,44,0,1,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.Target,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Tracker,1214,700,0,409,74,25,5,0,1,0
1,sample.Walls,1206,750,150,281,24,1,0,1,0,0
1,sample.RamFire,1095,600,0,338,0,115,42,0,0,0
1,sample.Crazy,751,650,0,79,3,19,0,0,0,1
1,sample.SpinBot,720,550,0,148,4,18,0,0,0,0
2,sample.Corners,694,450,0,244,0,0,0,0,0,0
2,sample.MyFirstRobot,565,500,0,64,0,1,0,0,0,0
2,sample.MyFirstJuniorRobot,497,400,0,83,4,10,0,0,0,0
2,sample.TrackFire,455,250,0,171,34,0,0,0,0,0
2,sample.Target,354,350,0,0,0,4,0,0,0,0
3,sample.PaintingRobot,332,300,0,32,0,0,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.Fire,166,150,0,16,0,0,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.VelociRobot,60,0,0,28,0,32,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.SpinBot,1222,750,150,303,13,6,0,1,0,0
1,sample.TrackFire,1074,700,0,325,49,0,0,0,1,0
1,sample.Tracker,1006,600,0,367,38,0,0,0,0,0
1,sample.Crazy,748,650,0,80,0,18,0,0,0,1
1,sample.VelociRobot,692,500,0,116,1,74,0,0,0,0
2,sample.Fire,691,550,0,139,1,1,0,0,0,0
2,sample.Walls,495,300,0,190,0,5,0,0,0,0
2,sample.MyFirstJuniorRobot,494,400,0,80,0,14,0,0,0,0
2,sample.Target,450,450,0,0,0,0,0,0,0,0
2,sample.PaintingRobot,412,350,0,60,0,2,0,0,0,0
3,sample.RamFire,402,250,0,84,0,42,26,0,0,0
3,sample.MyFirstRobot,249,200,0,48,0,1,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.Corners,115,50,0,64,0,1,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.SpinBot,1282,750,150,337,42,4,0,1,0,0
1,sample.Tracker,959,650,0,271,38,0,0,0,0,1
1,sample.MyFirstJuniorRobot,929,700,0,224,0,5,0,0,1,0
1,sample.TrackFire,921,500,0,383,38,0,0,0,0,0
1,sample.VelociRobot,834,600,0,159,5,71,0,0,0,0
2,sample.PaintingRobot,647,550,0,88,2,6,0,0,0,0
2,sample.Walls,640,400,0,219,20,1,0,0,0,0
2,sample.Target,451,450,0,0,0,1,0,0,0,0
2,sample.Fire,410,350,0,60,0,0,0,0,0,0
2,sample.Crazy,364,300,0,40,0,24,0,0,0,0
3,sample.Corners,255,150,0,94,10,1,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,250,200,0,48,0,2,0,0,0,0
3,sample.RamFire,142,0,0,96,0,46,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
1,sample.Walls,1292,750,150,347,42,2,0,1,0,0
1,sample.Tracker,1073,700,0,324,39,10,0,0,1,0
1,sample.MyFirstJuniorRobot,837,650,0,156,22,10,0,0,0,1
1,sample.RamFire,825,450,0,232,40,85,17,0,0,0
1,sample.SpinBot,797,600,0,192,0,5,0,0,0,0
2,sample.Corners,720,550,0,149,21,0,0,0,0,0
2,sample.Fire,582,400,0,163,19,0,0,0,0,0
2,sample.SittingDuck,500,500,0,0,0,0,0,0,0,0
2,sample.TrackFire,360,200,0,143,16,0,0,0,0,0
2,sample.PaintingRobot,356,300,0,52,0,4,0,0,0,0
3,sample.Target,350,350,0,0,0,0,0,0,0,0
3,sample.Crazy,284,250,0,28,0,6,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,100,100,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,64,50,0,12,0,2,0,0,0,0
3,sample.VelociRobot,37,0,0,8,0,29,0,0,0,0
1,sample.Walls,1302,750,150,352,43,7,0,1,0,0
1,sample.TrackFire,1056,600,0,442,14,0,0,0,0,0
1,sample.Fire,909,700,0,192,18,0,0,0,1,0
1,sample.Corners,866,550,0,305,11,0,0,0,0,0
1,sample.MyFirstJuniorRobot,817,650,0,160,0,7,0,0,0,1
2,sample.MyFirstRobot,594,500,0,88,0,6,0,0,0,0
2,sample.Crazy,580,450,0,114,4,11,0,0,0,0
2,sample.Tracker,518,350,0,155,4,8,0,0,0,0
2,sample.PaintingRobot,492,400,0,92,0,0,0,0,0,0
2,sample.SittingDuck,300,300,0,0,0,0,0,0,0,0
3,sample.RamFire,255,150,0,80,0,25,0,0,0,0
3,sample.Interactive,250,250,0,0,0,0,0,0,0,0
3,sample.SpinBot,207,50,0,128,0,29,0,0,0,0
3,sample.Target,205,200,0,0,0,5,0,0,0,0
3,sample.VelociRobot,168,100,0,36,0,32,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1228,750,150,286,39,2,0,1,0,0
1,sample.SpinBot,1076,700,0,305,62,10,0,0,1,0
1,sample.RamFire,1071,650,0,312,8,85,16,0,0,1
1,sample.Crazy,708,600,0,96,0,12,0,0,0,0
1,sample.MyFirstJuniorRobot,640,500,0,132,0,8,0,0,0,0
2,sample.Fire,629,550,0,76,2,0,0,0,0,0
2,sample.Corners,601,400,0,169,31,0,0,0,0,0
2,sample.VelociRobot,489,300,0,88,0,101,0,0,0,0
2,sample.Tracker,483,350,0,116,17,0,0,0,0,0
2,sample.SittingDuck,450,450,0,0,0,0,0,0,0,0
3,sample.MyFirstRobot,264,200,0,60,0,4,0,0,0,0
3,sample.Target,251,250,0,0,0,1,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.TrackFire,65,0,0,54,11,0,0,0,0,0
3,sample.PaintingRobot,55,50,0,4,0,1,0,0,0,0
1,sample.Walls,1341,750,150,379,58,4,0,1,0,0
1,sample.SpinBot,976,700,0,244,24,8,0,0,1,0
1,sample.TrackFire,810,600,0,210,0,0,0,0,0,0
1,sample.RamFire,761,500,0,202,0,59,0,0,0,0
1,sample.Crazy,737,650,0,75,4,8,0,0,0,1
2,sample.Fire,731,550,0,168,12,1,0,0,0,0
2,sample.Tracker,550,450,0,87,11,1,0,0,0,0
2,sample.VelociRobot,525,400,0,84,0,41,0,0,0,0
2,sample.MyFirstJuniorRobot,372,300,0,68,0,4,0,0,0,0
2,sample.Corners,369,250,0,118,0,1,0,0,0,0
3,sample.Target,352,350,0,0,0,2,0,0,0,0
3,sample.Interactive,200,200,0,0,0,0,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,132,100,0,28,0,4,0,0,0,0
3,sample.MyFirstRobot,80,50,0,28,0,2,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1186,750,150,252,19,16,0,1,0,0
1,sample.SpinBot,1022,700,0,316,2,4,0,0,1,0
1,sample.Tracker,870,600,0,241,11,18,0,0,0,0
1,sample.RamFire,798,350,0,284,0,113,51,0,0,0
1,sample.MyFirstRobot,788,650,0,121,13,4,0,0,0,1
2,sample.PaintingRobot,610,550,0,60,0,0,0,0,0,0
2,sample.Fire,557,450,0,103,4,0,0,0,0,0
2,sample.MyFirstJuniorRobot,507,400,0,96,7,4,0,0,0,0
2,sample.Target,500,500,0,0,0,0,0,0,0,0
2,sample.Corners,356,250,0,106,0,0,0,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.Crazy,270,200,0,52,0,18,0,0,0,0
3,sample.TrackFire,221,100,0,121,0,0,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.VelociRobot,40,0,0,8,0,32,0,0,0,0
1,sample.Walls,1248,750,150,297,46,5,0,1,0,0
1,sample.Tracker,1087,700,0,333,51,4,0,0,1,0
1,sample.RamFire,783,450,0,220,1,76,36,0,0,0
1,sample.Crazy,760,650,0,92,3,14,0,0,0,1
1,sample.Fire,757,600,0,146,8,2,0,0,0,0
2,sample.SpinBot,677,400,0,240,0,37,0,0,0,0
2,sample.MyFirstRobot,604,550,0,52,1,1,0,0,0,0
2,sample.PaintingRobot,574,500,0,72,0,2,0,0,0,0
2,sample.VelociRobot,489,350,0,92,0,47,0,0,0,0
2,sample.Corners,404,300,0,102,0,2,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.Target,201,200,0,0,0,1,0,0,0,0
3,sample.MyFirstJuniorRobot,153,100,0,48,0,5,0,0,0,0
3,sample.TrackFire,151,50,0,101,0,0,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Tracker,1296,750,150,338,58,0,0,1,0,0
1,sample.RamFire,1004,500,0,292,0,108,104,0,0,0
1,sample.PaintingRobot,863,700,0,161,0,2,0,0,1,0
1,sample.MyFirstJuniorRobot,843,650,0,171,18,4,0,0,0,1
1,sample.TrackFire,787,600,0,174,13,0,0,0,0,0
2,sample.SpinBot,770,550,0,192,17,11,0,0,0,0
2,sample.Walls,723,450,0,245,23,5,0,0,0,0
2,sample.Corners,466,350,0,103,13,0,0,0,0,0
2,sample.SittingDuck,400,400,0,0,0,0,0,0,0,0
2,sample.Crazy,314,250,0,44,0,20,0,0,0,0
3,sample.VelociRobot,302,200,0,72,0,30,0,0,0,0
3,sample.Interactive,300,300,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,150,150,0,0,0,0,0,0,0,0
3,sample.Fire,110,0,0,108,0,2,0,0,0,0
3,sample.Target,102,100,0,0,0,2,0,0,0,0
3,sample.MyFirstRobot,67,50,0,16,0,1,0,0,0,0
1,sample.Walls,1222,750,150,290,28,4,0,1,0,0
1,sample.SpinBot,977,700,0,223,40,14,0,0,1,0
1,sample.Fire,782,650,0,132,0,0,0,0,0,1
1,sample.Corners,759,550,0,183,27,0,0,0,0,0
1,sample.Tracker,715,500,0,203,9,4,0,0,0,0
2,sample.MyFirstRobot,705,600,0,104,0,1,0,0,0,0
2,sample.MyFirstJuniorRobot,563,450,0,104,2,7,0,0,0,0
2,sample.RamFire,476,250,0,148,0,53,25,0,0,0
2,sample.Crazy,466,400,0,64,0,2,0,0,0,0
2,sample.TrackFire,453,300,0,149,4,0,0,0,0,0
3,sample.PaintingRobot,403,350,0,52,0,1,0,0,0,0
3,sample.VelociRobot,248,100,0,48,0,100,0,0,0,0
3,sample.SittingDuck,200,200,0,0,0,0,0,0,0,0
3,sample.Interactive,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
3,sample.Target,1,0,0,0,0,1,0,0,0,0
1,sample.Walls,1221,750,150,278,38,2,3,1,0,0
1,sample.SpinBot,1035,700,0,306,23,6,0,0,1,0
1,sample.Corners,919,650,0,255,15,0,0,0,0,1
1,sample.Fire,774,600,0,160,14,0,0,0,0,0
1,sample.Tracker,643,500,0,140,2,1,0,0,0,0
2,sample.PaintingRobot,621,550,0,66,4,0,0,0,0,0
2,sample.Crazy,548,450,0,80,0,18,0,0,0,0
2,sample.TrackFire,516,250,0,249,18,0,0,0,0,0
2,sample.MyFirstRobot,462,400,0,60,0,2,0,0,0,0
2,sample.MyFirstJuniorRobot,374,300,0,66,5,2,0,0,0,0
3,sample.Interactive,350,350,0,0,0,0,0,0,0,0
3,sample.VelociRobot,311,200,0,80,0,31,0,0,0,0
3,sample.RamFire,301,100,0,124,0,48,29,0,0,0
3,sample.Target,151,150,0,0,0,1,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1302,750,150,349,43,11,0,1,0,0
1,sample.TrackFire,871,550,0,305,16,0,0,0,0,0
1,sample.Tracker,807,500,0,237,9,37,24,0,0,0
1,sample.MyFirstRobot,790,700,0,84,2,4,0,0,1,0
1,sample.MyFirstJuniorRobot,733,600,0,128,1,4,0,0,0,0
2,sample.RamFire,664,350,0,176,0,74,64,0,0,0
2,sample.Target,651,650,0,0,0,1,0,0,0,1
2,sample.Fire,542,450,0,92,0,0,0,0,0,0
2,sample.SpinBot,504,300,0,176,3,25,0,0,0,0
2,sample.PaintingRobot,436,400,0,36,0,0,0,0,0,0
3,sample.Crazy,308,250,0,52,0,6,0,0,0,0
3,sample.Corners,210,200,0,10,0,0,0,0,0,0
3,sample.VelociRobot,186,100,0,44,0,42,0,0,0,0
3,sample.SittingDuck,150,150,0,0,0,0,0,0,0,0
3,sample.Interactive,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1211,750,150,268,36,7,0,1,0,0
1,sample.Corners,993,700,0,256,35,2,0,0,1,0
1,sample.MyFirstJuniorRobot,759,650,0,105,0,4,0,0,0,1
1,sample.SpinBot,745,450,0,280,6,10,0,0,0,0
1,sample.TrackFire,708,500,0,200,8,0,0,0,0,0
2,sample.MyFirstRobot,677,600,0,72,0,5,0,0,0,0
2,sample.Crazy,647,550,0,81,4,12,0,0,0,0
2,sample.Fire,571,400,0,152,18,1,0,0,0,0
2,sample.RamFire,481,200,0,180,0,71,30,0,0,0
2,sample.PaintingRobot,454,350,0,100,0,4,0,0,0,0
3,sample.VelociRobot,364,250,0,76,0,30,8,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.Tracker,220,150,0,64,0,6,0,0,0,0
3,sample.Interactive,100,100,0,0,0,0,0,0,0,0
3,sample.Target,51,50,0,0,0,1,0,0,0,0
3,sample.SittingDuck,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1223,750,150,285,33,5,0,1,0,0
1,sample.SpinBot,1161,700,0,445,12,4,0,0,1,0
1,sample.Tracker,946,650,0,258,36,2,0,0,0,1
1,sample.RamFire,873,550,0,206,10,71,37,0,0,0
1,sample.MyFirstJuniorRobot,790,600,0,179,10,1,0,0,0,0
2,sample.Crazy,600,500,0,84,3,13,0,0,0,0
2,sample.MyFirstRobot,539,450,0,88,0,1,0,0,0,0
2,sample.Corners,467,300,0,166,0,1,0,0,0,0
2,sample.Interactive,400,400,0,0,0,0,0,0,0,0
2,sample.Target,351,350,0,0,0,1,0,0,0,0
3,sample.VelociRobot,315,250,0,63,1,0,0,0,0,0
3,sample.Interactive_v2,200,200,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,188,150,0,36,0,2,0,0,0,0
3,sample.TrackFire,109,50,0,59,0,0,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.Fire,16,0,0,16,0,0,0,0,0,0
1,sample.Walls,1337,750,150,375,59,4,0,1,0,0
1,sample.Tracker,989,650,0,301,38,0,0,0,0,1
1,sample.SpinBot,942,700,0,238,3,1,0,0,1,0
1,sample.Fire,792,600,0,191,1,1,0,0,0,0
1,sample.Corners,741,500,0,219,20,1,0,0,0,0
2,sample.Interactive,550,550,0,0,0,0,0,0,0,0
2,sample.Crazy,547,450,0,78,1,12,5,0,0,0
2,sample.MyFirstJuniorRobot,489,400,0,76,3,11,0,0,0,0
2,sample.PaintingRobot,402,350,0,52,0,0,0,0,0,0
2,sample.MyFirstRobot,357,300,0,52,0,5,0,0,0,0
3,sample.VelociRobot,318,200,0,68,0,50,0,0,0,0
3,sample.RamFire,280,150,0,70,0,35,25,0,0,0
3,sample.Target,251,250,0,0,0,1,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
3,sample.TrackFire,96,50,0,46,0,0,0,0,0,0
3,sample.Interactive_v2,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1243,750,150,295,43,5,0,1,0,0
1,sample.TrackFire,892,500,0,330,62,0,0,0,0,0
1,sample.Fire,872,650,0,192,27,2,0,0,0,1
1,sample.MyFirstRobot,814,700,0,108,4,2,0,0,1,0
1,sample.Tracker,756,550,0,184,15,7,0,0,0,0
2,sample.SpinBot,745,600,0,144,0,1,0,0,0,0
2,sample.Corners,660,450,0,203,5,2,0,0,0,0
2,sample.Crazy,434,350,0,76,0,8,0,0,0,0
2,sample.MyFirstJuniorRobot,421,400,0,20,0,1,0,0,0,0
2,sample.PaintingRobot,369,300,0,68,0,1,0,0,0,0
3,sample.VelociRobot,337,200,0,72,0,65,0,0,0,0
3,sample.RamFire,290,100,0,138,0,52,0,0,0,0
3,sample.SittingDuck,250,250,0,0,0,0,0,0,0,0
3,sample.Target,152,150,0,0,0,2,0,0,0,0
3,sample.Interactive_v2,50,50,0,0,0,0,0,0,0,0
3,sample.Interactive,0,0,0,0,0,0,0,0,0,0
1,sample.Walls,1310,750,150,353,49,8,0,1,0,0
1,sample.SpinBot,943,700,0,210,14,8,10,0,1,0
1,sample.Crazy,813,650,0,140,7,16,0,0,0,1
1,sample.MyFirstRobot,720,600,0,116,0,4,0,0,0,0
1,sample.MyFirstJuniorRobot,682,550,0,132,0,0,0,0,0,0
2,sample.VelociRobot,583,350,0,127,8,95,3,0,0,0
2,sample.Corners,565,450,0,113,2,0,0,0,0,0
2,sample.Interactive,500,500,0,0,0,0,0,0,0,0
2,sample.Target,400,400,0,0,0,0,0,0,0,0
2,sample.Fire,356,200,0,134,22,0,0,0,0,0
3,sample.TrackFire,314,150,0,142,22,0,0,0,0,0
3,sample.Interactive_v2,300,300,0,0,0,0,0,0,0,0
3,sample.PaintingRobot,298,250,0,44,0,4,0,0,0,0
3,sample.RamFire,210,50,0,112,0,48,0,0,0,0
3,sample.Tracker,112,0,0,112,0,0,0,0,0,0
3,sample.SittingDuck,100,100,0,0,0,0,0,0,0,0
1,sample.SpinBot,1371,750,150,402,55,13,0,1,0,0
1,sample.Walls,897,700,0,188,4,6,0,0,1,0
